City,Year,lnFDI,lnGDPpc,Openness,lnInfra,lnHuman,Treat,TreatYear,EventTime
4,2015,3.06764423137021,10.7916857302745,0.428485810028239,-0.624093780668292,1.19425378141798,1,2015,0
4,2016,2.94964548524536,10.7035869476541,0.341949337445237,-0.498564850736481,0.903379904275101,1,2015,1
4,2017,3.764032785819,10.5158948113244,0.550219619863493,-0.590435995835106,1.46648113405849,1,2015,2
4,2018,3.32988193813114,10.5279052467893,0.484528445977266,-0.57149885525178,1.10285126604932,1,2015,3
4,2019,3.68177527126747,10.5416341184509,0.398740424410685,-0.499572479251504,1.01496147854726,1,2015,4
4,2020,3.49832860590141,10.6640188567624,0.338421750209601,-0.606756873943189,1.37139136231573,1,2015,5
4,2021,3.88199225326544,10.8497585734351,0.363991370615337,-0.301566497800667,0.824432066083657,1,2015,6
4,2022,3.49599016100487,10.5861592068981,0.550829276355289,-0.608455193611986,0.925942473635237,1,2015,7
5,2005,1.45303279015993,9.86776953636068,0.278619184614757,-0.958974967093871,0.0962182097809733,0,2015,-0
5,2006,0.887455865220158,10.1749073100925,0.269358491595661,-0.94693908893961,0.470172080660457,0,2015,-0
5,2007,1.18721882653537,9.83947332635743,0.118633537586063,-0.949447995231616,0.528613131115583,0,2015,-0
5,2008,1.1183574428933,10.1660866499458,0.319459388447026,-0.901014841461017,0.670261290997813,0,2015,-0
5,2009,1.49174512656274,10.0005509600253,0.340013806944364,-1.20060959555765,0.166710148300521,0,2015,-0
5,2010,1.53096760621121,9.92261540365708,0.401175350903351,-0.862648909222928,0.465880408799379,0,2015,-0
5,2011,1.66314737576541,10.2561328640597,0.336582330442194,-1.03202799328517,0.24441930010175,0,2015,-0
5,2012,1.90845162717057,10.3252591191825,0.222515147777469,-0.679211958804465,0.69512332604873,0,2015,-0
5,2013,2.41326677906951,10.3227727060327,0.201054867618712,-0.538210438777967,0.354298919377329,0,2015,-0
5,2014,2.16733676733794,10.3989215198806,0.240092853936968,-0.563851768807225,0.9324335161097,0,2015,-0
5,2015,2.33370047320568,10.6117706719487,0.264369582420199,-0.97763830241492,0.481175224723209,1,2015,0
5,2016,1.85330197566706,10.2743525505723,0.178884554272567,-0.952226496278152,0.540162507393254,1,2015,1
5,2017,2.52720382500486,10.2843578043123,0.297498644681507,-0.884417097524064,0.911354720635828,1,2015,2
5,2018,2.59583485797535,10.5853725450607,0.310634302567064,-0.905203013523386,0.589721754557171,1,2015,3
5,2019,3.05815919138554,10.6546730762154,0.497884481406436,-0.910562559866853,0.346948929717229,1,2015,4
5,2020,2.54513782199411,10.8332859022296,0.398765068243868,-0.500522655819116,0.711991630567678,1,2015,5
5,2021,2.53745542838427,10.5587082703812,0.428611322973065,-0.640181263459361,0.403203035022502,1,2015,6
5,2022,2.77625028609452,10.5782158731649,0.4074239381634,-0.515525293541523,1.17852124552243,1,2015,7
6,2005,1.65886587605244,10.1509196420992,0.202416304740368,-0.816576311053668,0.629328684741717,0,2015,-0
6,2006,1.31672899240573,9.93850892589816,0.411941042616894,-0.783220241640285,0.427639354473645,0,2015,-0
6,2007,1.84516746060381,10.3041779877296,0.231628076006363,-0.971422892069766,0.592137492621045,0,2015,-0
6,2008,1.3129378631189,10.247763451911,0.341601295560764,-1.00379052262936,-0.207487625135858,0,2015,-0
6,2009,1.4026025443811,10.1315092848759,0.289426311526624,-0.900351288988614,0.874062694702535,0,2015,-0
6,2010,1.84459606410074,10.3625854886596,0.448184403594564,-1.2588830499198,0.760140119821221,0,2015,-0
6,2011,2.10772671624473,10.3334975582857,0.255007531794405,-0.724866959079984,0.766701074668695,0,2015,-0
6,2012,2.32659622668648,10.1334776236709,0.279817988049116,-0.807514769765999,0.413320225809085,0,2015,-0
6,2013,1.9587911573663,10.5243657520911,0.471341222891373,-0.50926521360046,0.424908291376791,0,2015,-0
6,2014,2.7613743697315,10.3739371535255,0.0505142688038984,-0.631745769115392,0.285868373023307,0,2015,-0
6,2015,2.24852080967185,10.5434918391839,0.430087053493432,-0.597022906615586,0.798830103593685,1,2015,0
6,2016,2.77531035304566,10.3872688275174,0.457923998804707,-0.789319275605125,0.782423678555849,1,2015,1
6,2017,2.91840914579189,10.5817533656743,0.39905248249422,-0.807325515147643,0.725137779256867,1,2015,2
6,2018,2.52779913573895,10.5115374813137,0.467474520554608,-0.368841943863826,1.11803494801329,1,2015,3
6,2019,3.47093095411216,10.1468093758431,0.43256631793394,-0.57711965533541,0.421087171286768,1,2015,4
6,2020,3.14054758382158,10.8909545830284,0.417595788190659,-0.709871891377032,0.436780720712585,1,2015,5
6,2021,3.06920885224427,10.493738368019,0.289979571778997,-0.677444743906192,0.382492577273868,1,2015,6
6,2022,3.45341988922641,10.5366440893848,0.417454730335957,-0.715089178909066,0.449920638377935,1,2015,7
7,2005,1.01400165355612,10.1478774861212,0.407762194870107,-1.00684708679202,-0.243180295807111,0,2015,-0
7,2006,1.12582256978,10.1392783234759,0.386785123877935,-1.26035832548034,0.382786779775358,0,2015,-0
7,2007,0.885697389593967,10.009059314403,0.241179469648775,-1.00227786078263,0.270126952448933,0,2015,-0
7,2008,1.66565167892304,10.043591254628,0.187082295842777,-1.01521842996242,0.196424317826434,0,2015,-0
7,2009,0.894001292739773,10.0439781954585,0.251187443164089,-0.936739856413434,0.632574839043496,0,2015,-0
7,2010,1.02449096820439,9.98840285729019,0.306463474177414,-0.58070134734181,0.1894508060728,0,2015,-0
7,2011,1.45019638077905,10.0515174238017,0.33258452870414,-0.750727601824728,0.637469581971087,0,2015,-0
7,2012,1.46800954385241,10.2285452339887,0.268150691818454,-0.890323288412177,0.423256735899835,0,2015,-0
7,2013,1.98464325601975,10.4266900982704,0.121264093745975,-1.04653056621811,0.527031610463167,0,2015,-0
7,2014,1.4766676717956,10.4402749405497,0.27544229586525,-0.857486156027901,0.870169180816877,0,2015,-0
7,2015,2.18193378544589,10.3652326169301,0.287215985707702,-0.717412971016654,0.103701818371088,1,2015,0
7,2016,2.02888630193322,10.0066494667621,0.494061792649617,-0.694196343071178,0.580780721026911,1,2015,1
7,2017,2.76798332998933,10.370221333258,0.333592331093655,-0.639419168119169,0.922691148645801,1,2015,2
7,2018,2.40143277885822,9.93035849214106,0.271678505033874,-0.961338777088311,0.726461800241594,1,2015,3
7,2019,2.54625394031408,10.4645491450137,0.3285499947765,-0.62117368647711,0.373005147101678,1,2015,4
7,2020,2.85303173562969,10.4603339347567,0.235241732889209,-0.767215886740866,0.573674861640601,1,2015,5
7,2021,2.96956279740857,10.7235345793212,0.521938565334085,-0.435888695018371,0.769689233763404,1,2015,6
7,2022,2.8650679710947,10.4891515688205,0.260491861662596,-0.596261447933243,1.07334033437179,1,2015,7
8,2005,2.31968093875889,9.88542665462129,0.407294841987742,-0.766784156153793,0.436120217573346,0,2015,-0
8,2006,2.01403129778836,10.06469634091,0.367591881762825,-1.30763942533939,0.601416004303409,0,2015,-0
8,2007,2.35507414829604,10.4858624829342,0.482958793895743,-0.90427972082716,0.504997020314203,0,2015,-0
8,2008,2.36143247468483,10.4315278749813,0.478630371963953,-0.593639679043755,0.65281971484467,0,2015,-0
8,2009,2.4410760093731,10.1157204626753,0.475289581412148,-0.848825048272738,0.63398488822093,0,2015,-0
8,2010,2.78189015483719,10.2511288400581,0.415919065438635,-0.566173672609988,0.648974423860064,0,2015,-0
8,2011,3.14019900320488,10.5304821437645,0.406455384548163,-0.573734882215463,0.764101410066679,0,2015,-0
8,2012,3.02471893353679,10.3331739165961,0.338114879698324,-0.609740287262615,0.80675754208382,0,2015,-0
8,2013,3.47987746239719,10.7867004165717,0.47300413808423,-0.771754582642731,1.4240590354144,0,2015,-0
8,2014,3.08269440293496,10.6422184821343,0.431183037788188,-0.585635702663893,0.749473947236604,0,2015,-0
8,2015,3.21015565801573,10.4313585613994,0.579372245209627,-0.39597731989162,0.81040051925075,1,2015,0
8,2016,3.43521192553854,10.5348457816923,0.661626726195744,-0.535098548495826,0.588505292335646,1,2015,1
8,2017,3.58938990713419,10.9530324105034,0.447511092326491,-0.322994774650786,1.42661366280447,1,2015,2
8,2018,3.58548172279403,10.658894996043,0.468851013381119,-0.463969620128209,1.13826550603321,1,2015,3
8,2019,4.01293333268869,10.6934355995855,0.322658317586117,-0.558726196956662,1.30240651475745,1,2015,4
8,2020,3.83449700857698,10.9283504635207,0.54339792676516,-0.763187076239565,0.703119209614472,1,2015,5
8,2021,4.31138200485826,11.2096490015455,0.573071854850762,-0.541644606329854,1.37486009831148,1,2015,6
8,2022,4.18687586656924,11.1558547442959,0.43070547429638,-0.245891734024362,1.11793881445181,1,2015,7
9,2005,1.76606308651226,10.2137873464721,0.347368331149356,-0.752760892814282,0.450228620898468,0,2015,-0
9,2006,1.90847714287417,10.0846020810757,0.511395727083304,-1.07425924321352,0.710890217478832,0,2015,-0
9,2007,1.86302443382164,10.0080282852998,0.445889620288558,-0.639950695814992,1.03438084699772,0,2015,-0
9,2008,1.70293447650416,10.3468530782402,0.313749594479774,-0.830890180665546,1.00856971963285,0,2015,-0
9,2009,1.84466882283762,10.3102714781048,0.393246500989888,-0.598009460643628,0.859318401445089,0,2015,-0
9,2010,2.00392473580307,10.2915720185603,0.321612867241106,-0.664791849290219,1.05740721428487,0,2015,-0
9,2011,2.13776023044692,10.5083596093543,0.317479038046743,-0.577382047726441,0.557271778446189,0,2015,-0
9,2012,2.11188866641251,10.2299472837295,0.510099678016067,-1.00720194749099,0.721099103890719,0,2015,-0
9,2013,2.67418360617467,10.4340486928092,0.42202084806752,-0.801729871598898,0.47078353036856,0,2015,-0
9,2014,2.99466764773272,10.2750198374427,0.484895793139686,-1.1422642394166,1.10134919768003,0,2015,-0
9,2015,2.5384124386483,10.5008190278185,0.295432697487306,-0.419009787217027,0.187005511131603,1,2015,0
9,2016,3.02754037323463,10.2893083906751,0.508487823495252,-0.689144893290629,0.994423031802259,1,2015,1
9,2017,3.68837310594432,10.3593724687198,0.400635122888885,-0.399389987795612,0.542225954298152,1,2015,2
9,2018,3.54450652048953,10.3813676289099,0.383324394695258,-0.617856235452074,0.8690655391955,1,2015,3
9,2019,3.36025838968924,10.7667520486838,0.440799265685876,-0.254979902158313,0.612100909060127,1,2015,4
9,2020,3.61822789965062,10.8551252490934,0.309909525783408,-0.746215942377805,0.796543827568208,1,2015,5
9,2021,3.45210467633789,10.7833405078226,0.521812702947118,-0.572357831800993,1.17880838766005,1,2015,6
9,2022,3.6254628034163,10.9861171351008,0.469362650480706,-0.530346629104661,0.752156962434479,1,2015,7
10,2005,2.20098486131337,10.146910053395,0.282250743202916,-0.90487719650867,0.708597363433849,0,2015,-0
10,2006,2.0910339001479,10.1974271593148,0.357815401006355,-0.859197257485974,-0.0759289176960253,0,2015,-0
10,2007,2.39065211715702,10.4590965486632,0.342544594108496,-0.602932861209829,0.707715494710047,0,2015,-0
10,2008,2.05733825280472,10.2048796928576,0.218819067556626,-1.06580144416272,0.506424978427552,0,2015,-0
10,2009,2.26631109091619,10.6643755999699,0.440756774276082,-0.827069880133669,0.564400387505427,0,2015,-0
10,2010,2.67958631878562,9.94257187461368,0.47153789171436,-0.500927918461084,1.32787724370491,0,2015,-0
10,2011,3.12920511262993,10.674260898524,0.309422589461957,-1.16809609512607,0.818340887142355,0,2015,-0
10,2012,2.37833445758543,10.3144301871538,0.379389574130904,-0.351938572262434,0.740092837308555,0,2015,-0
10,2013,3.42247582560511,10.5898501266809,0.453319657796756,-0.268441683777428,0.973562971059739,0,2015,-0
10,2014,2.88077091765819,10.5851590622322,0.646553739496209,-0.700910485964841,0.701567747338313,0,2015,-0
10,2015,3.17396077559165,10.9894030783049,0.406986705192463,-0.641937477743652,0.8238895146472,1,2015,0
10,2016,3.4998577519203,10.5021770137811,0.4286849435184,-0.595584619086999,1.01473869532638,1,2015,1
10,2017,3.7903578321559,10.7141543073945,0.51796886792247,-0.326407292999439,0.938019990012137,1,2015,2
10,2018,3.01138810729228,10.8201083559259,0.359033657267361,-0.394157516192025,1.32186064149406,1,2015,3
10,2019,3.78175833681542,10.7697054253301,0.362984642681297,-0.373339134464185,1.03770671837168,1,2015,4
10,2020,3.84163482706329,10.8434568377182,0.518727357646698,-0.281237492567514,1.16644161065068,1,2015,5
10,2021,3.33639517944552,10.9127522605896,0.527316941499411,-0.554242672365336,1.34520642148126,1,2015,6
10,2022,3.8698588832128,10.8334428204452,0.511883075767057,-0.206411980281569,0.911916373126604,1,2015,7
11,2005,1.66957440242839,10.0744103503777,0.373581324168238,-0.769602531707989,0.387164382915837,0,2015,-0
11,2006,1.40915319473555,10.0751901106166,0.375061153308197,-0.913957900711502,0.41220680873754,0,2015,-0
11,2007,1.26478319968471,10.3217450587101,0.221481695841159,-0.798693243489807,-0.042412579731043,0,2015,-0
11,2008,1.54076813189425,9.76814466407747,0.288216801188408,-0.751910065285148,0.694487215615629,0,2015,-0
11,2009,1.94075183614788,9.97109928878634,0.206805557122841,-1.11331470081933,0.741865640472303,0,2015,-0
11,2010,1.68964685384247,10.2846322539064,0.25432327794399,-0.901027632358916,0.595152521345903,0,2015,-0
11,2011,2.03538085093899,10.3998288760858,0.388545516036284,-0.821185403430801,0.693038940854334,0,2015,-0
11,2012,1.23905930533876,10.2708638989933,0.436273621111037,-1.03485404262921,-0.0482944993994315,0,2015,-0
11,2013,1.99722558344021,10.3664206058303,0.391557921381991,-0.616827536788141,0.726769160610294,0,2015,-0
11,2014,2.18385232452906,10.2987349683214,0.377725421103631,-1.05774868062624,0.928954791708499,0,2015,-0
11,2015,2.34872954852039,10.232207865062,0.28663095846449,-0.555202744324514,0.745055480006135,1,2015,0
11,2016,2.91736616882958,10.4265996969651,0.277033364351866,-0.665289434100413,0.57485066097624,1,2015,1
11,2017,2.77767432909933,10.434715961284,0.446957414922321,-0.879437809086877,0.886582373742992,1,2015,2
11,2018,2.80666775026283,10.5497074415243,0.381161861686472,-0.444271975886027,0.58937524307696,1,2015,3
11,2019,2.99187234182784,10.3965455018873,0.4102559742158,-0.469008886562595,0.812006182317592,1,2015,4
11,2020,2.75217613116388,10.7604293182002,0.406012883624904,-0.519770371585225,0.79266385722577,1,2015,5
11,2021,3.21870899438749,10.8544217500135,0.440422168109255,-0.627926160468333,0.699275023879789,1,2015,6
11,2022,3.51109294058056,10.7115594666911,0.502772957777878,-0.58481466126775,0.982686418993097,1,2015,7
12,2005,3.13510587015385,10.37916130502,0.351115218601944,-0.915903677168024,1.3777236676427,0,2017,-0
12,2006,2.88836289135724,10.3273615244071,0.549133857343131,-0.884495535329989,0.608831600260845,0,2017,-0
12,2007,2.77948962350267,10.6089966748451,0.651795510732911,-0.689819763977439,1.16141455094371,0,2017,-0
12,2008,3.08120640925256,10.549845643585,0.45760504013019,-0.559716301010449,1.05837337920442,0,2017,-0
12,2009,2.82749175274463,10.4402017597053,0.512506365385649,-0.585799688685249,1.38333371036813,0,2017,-0
12,2010,3.51269179760225,10.6514452031438,0.466072816413522,-0.393290470209399,1.34131499627192,0,2017,-0
12,2011,4.05335443286946,10.8710762860163,0.550657406111296,-0.449824667473881,1.08456116190266,0,2017,-0
12,2012,3.25352064513512,10.8348201158181,0.30503744826877,-0.550807877713194,1.25885370799918,0,2017,-0
12,2013,3.70699672255652,10.8004942599845,0.536342054057495,-0.321569624726515,0.811046393910964,0,2017,-0
12,2014,3.76440955353011,10.8154935205035,0.414992543338857,-0.510251095852219,0.696302483427083,0,2017,-0
12,2015,3.96172760142369,10.7491654242161,0.604410414420607,-0.223142638569474,1.31045829415478,0,2017,-0
12,2016,3.65881367310221,11.1196533465691,0.484654556865946,-0.561004503596976,1.44897808901833,0,2017,-0
12,2017,4.52522101091544,11.0258397778206,0.468752335280043,-0.506777050335425,1.90160754292639,1,2017,0
12,2018,4.19379050757388,10.760086816788,0.547802676050703,-0.245543632088109,1.42278379246108,1,2017,1
12,2019,4.26442685213355,10.7294768943855,0.653440618375253,-0.270171947358598,1.29426123495946,1,2017,2
12,2020,3.71187060172037,10.8887016111612,0.541026488617171,-0.015762277878223,1.167059419406,1,2017,3
12,2021,4.74725818846349,11.1465531258938,0.414712027527619,0.275731586260596,1.60921735270698,1,2017,4
12,2022,4.66608491781555,11.5320212449218,0.696099112570766,-0.592858962523585,1.11751405893127,1,2017,5
13,2005,2.72421460094223,10.4197429081601,0.481372541749013,-0.757715117326727,1.21432180291069,0,2017,-0
13,2006,2.7626061242843,10.3541474390384,0.553424186390743,-0.845240739575412,1.03363101888719,0,2017,-0
13,2007,2.93862738165116,10.7593605016389,0.376202098354508,-0.659460099323906,1.06729938375474,0,2017,-0
13,2008,3.05172071322622,10.6528869615835,0.522035171240103,-0.49748677906805,0.943518919371509,0,2017,-0
13,2009,2.87140463180719,10.588177054809,0.394695082637734,-0.740893245556292,1.68348917776618,0,2017,-0
13,2010,3.37080370155576,10.5575613977753,0.41472962988637,-0.59077628445894,1.20342028159512,0,2017,-0
13,2011,3.71816441315132,10.5807102596432,0.548835467329941,-0.406000868197272,1.30895595657822,0,2017,-0
13,2012,3.28457293777286,10.6170383851109,0.550140086015992,-0.775798968181798,0.598536632052695,0,2017,-0
13,2013,3.92660243697975,10.5910051307994,0.583592533095513,-0.312454984612076,1.21575304666669,0,2017,-0
13,2014,3.8866375372149,10.930739979934,0.447949584329701,-0.429407445025571,1.48384913338168,0,2017,-0
13,2015,3.87653619277726,10.9124373644802,0.50915684593404,-0.194343266560195,1.48263973677081,0,2017,-0
13,2016,4.15866166532138,10.8306129979801,0.522237981149951,-0.479910723480745,1.92714371835021,0,2017,-0
13,2017,3.71282778484043,11.0016138905841,0.458208714955821,-0.690163435930069,0.362791403857881,1,2017,0
13,2018,4.11375022321284,11.1553417952547,0.531912565320856,-0.364612115872488,1.21057841582044,1,2017,1
13,2019,4.35601111405393,11.0617716254294,0.574622637118284,-0.704742086202764,0.814336329047292,1,2017,2
13,2020,4.41742647375655,10.8805946560829,0.498095589108804,-0.121406730774709,1.57584322222268,1,2017,3
13,2021,4.75532664554048,10.9875340354688,0.635575979123925,-0.464917535326989,1.13879299154558,1,2017,4
13,2022,4.34259084576369,10.9197669250604,0.475879340011954,-0.0650777335462179,1.31189278154502,1,2017,5
14,2005,1.52789645822717,10.2277168771136,0.398736306820793,-0.929311991591673,0.0303954338178676,0,2017,-0
14,2006,1.78674682205063,10.1438910789246,0.163645321458391,-1.00058612948028,0.631622772795556,0,2017,-0
14,2007,1.35333355890858,9.95515084007522,0.371045406781684,-1.236263934987,0.466836056961472,0,2017,-0
14,2008,1.87713650762223,10.2967400826668,0.464443675067635,-0.671277232906374,0.182100769282247,0,2017,-0
14,2009,1.74957223247183,10.2521429233554,0.300030833858194,-0.714803885656368,0.491032416485722,0,2017,-0
14,2010,2.15399582420266,10.2232183686075,0.481927269883736,-0.979117081199457,0.618631396034757,0,2017,-0
14,2011,2.11762060554251,10.2607022981606,0.351492004279309,-0.443017837995826,1.14674984933886,0,2017,-0
14,2012,2.83471895834308,10.4304520881709,0.440511852339476,-0.82826986159719,0.492009086827742,0,2017,-0
14,2013,2.73909829275562,10.4005319862089,0.420306194712721,-0.757824267492246,0.784077335703015,0,2017,-0
14,2014,2.92807542338747,10.615025463217,0.333470792060897,-0.658325473303941,1.4359271046361,0,2017,-0
14,2015,2.69634492042339,10.4787090649462,0.352074116435717,-1.12160987534773,1.10385728082455,0,2017,-0
14,2016,2.66898271740717,10.7438907291981,0.321258047107205,-0.501263644420539,0.810321422795902,0,2017,-0
14,2017,2.80406557291018,10.5978079597428,0.314142754936111,-0.664039661838395,0.997166075831911,1,2017,0
14,2018,3.54420556850849,10.6046871624567,0.305329324298521,-0.837158444904455,0.465638212870896,1,2017,1
14,2019,3.46129261211514,10.872613684274,0.306874101057776,-0.59434359851663,0.865128304299405,1,2017,2
14,2020,2.70203453568003,10.6221246198112,0.3914477014282,-0.46153008571573,1.23314038644822,1,2017,3
14,2021,3.57016567063482,10.5465601647551,0.452724351185563,-0.463085062984028,0.92109244096723,1,2017,4
14,2022,3.52927170703231,10.5533589600069,0.339936108714565,-0.28328317845919,1.15688162476333,1,2017,5
15,2005,1.03460240292899,10.0851938969421,0.175668214970754,-1.37235182503241,0.533371999638232,0,2017,-0
15,2006,0.749948291540714,10.0280752538437,0.312352159329517,-1.11358305778329,0.253551421992436,0,2017,-0
15,2007,1.49741392749028,10.1367384605699,0.161004646934384,-0.737066756127701,0.684963671835108,0,2017,-0
15,2008,0.680169455656573,9.82554311504065,0.172556276756179,-1.14774496748079,0.388112476396029,0,2017,-0
15,2009,1.13579775854363,9.89207115706478,0.243035552217484,-0.796678097810625,0.362969994211514,0,2017,-0
15,2010,1.34830930238813,9.66496190263062,0.359488668325598,-1.21033082927222,0.807999699158161,0,2017,-0
15,2011,1.38344234094344,10.0857843998511,0.339422061584518,-0.56539563139147,0.399748707213742,0,2017,-0
